ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Turbo_Pmin_JC_c01	majiq_Postmax_p001	leafcutter_p_value	JumPmin	Type	TurboMajorPsiGroup1	TurboMajorPsiGroup2	TurboMajorPsiGroup1	TurboMajorPsiGroup2	FluxPsiG1	FluxPsiG2	majiqPsiG1	majiqPsiG2	logitRegP	TotalCountG1	TotalCountG2	ttestRegP
ASM3697	5	17	11171	8003	NA	0.024982878	0.0944	0.934	0.073	0.0455	NA	0.825	0.828266667	0.825	0.828266667	0.860744328	0.86374539	0.999	0.996	0.099352075	90.33333333	136.6666667	0.099352075
ASM3698	3	7	21538	11848	0.877962146	0.003963947	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.996036053	NA	NA	0.000118967	129.6666667	252.3333333	0.000118967
ASM3699	7	7	3665	679	0.047121071	0.009234263	0.486	0.68	0.429	0.23	NA	0.809333333	0.781666667	0.809333333	0.781666667	0.987814528	0.984623875	0.982	0.997	0.119834635	87	431.6666667	0.119834635
ASM3700	10	13	386	148	0.033253413	0.204518873	NA	NA	NA	0.676	NA	NA	NA	NA	NA	0.578787879	0.374269006	NA	NA	0.065153548	11	33.66666667	0.065153548
ASM3701	3	39	3208	3054	0.572711791	0.245502646	1.30E-06	0.978	0.273	0.00291	NA	0.733777778	0.872166667	0.733777778	0.872166667	0.838095238	0.592592593	0.995	0.995	0.240862544	11	9	0.240862544
ASM3702	5	19	10363	7061	0.000286752	NA	0.332	1	0.00179	0.0103	NA	0.9595	0.9665	0.9595	0.9665	NA	NA	0.996	0.969	NA	3.333333333	2.666666667	NA
ASM3703	4	10	7788	4970	0.010644575	0.080270873	1.57E-05	0.968	6.59E-05	5.10E-06	NA	0.870833333	0.898666667	0.870833333	0.898666667	0.462322169	0.418592224	0.814	0.769	0.022024204	190.3333333	326.3333333	0.022024204
ASM3704	4	13	431	705	0.474320081	0.099307301	0.669	NA	NA	0.125	NA	0.592666667	0.519666667	0.592666667	0.519666667	0.455840456	0.514799253	NA	NA	0.079817076	26.33333333	19.33333333	0.079817076
ASM3705	3	20	2419	4347	0.959835754	0.057539683	0.000152	0.706	NA	NA	NA	0.859	0.9525	0.859	0.9525	0.708333333	0.650793651	0.99	0.948	0.128343813	21.66666667	13.33333333	0.128343813
ASM3706	9	25	21668	24454	0.999980756	0.016240431	0.731	0.739	0.0516	0.303	NA	0.564333333	0.537	0.564333333	0.537	0.556416323	0.56512512	0.594	0.587	0.0231494	154	144.6666667	0.0231494
ASM3707	2	3	1836	2539	0.807878093	0.010211513	1	0.634	NA	0.877	SE	0.97	0.967	0.97	0.967	0.966661984	0.976873496	0.975	0.977	0.247975315	302.6666667	216	0.247975315
ASM3708	2	4	12	5	0.916470555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333	0.666666667	NA
ASM3709	4	22	52	315	0.785115192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0.666666667	NA
ASM3710	15	25	1089	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12.66666667	NA
ASM3711	3	6	15	42	0.79735375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2.666666667	NA
ASM3712	4	5	219998	79551	1	0.025482256	NA	0.939	0.03	0.235	NA	NA	NA	NA	NA	0.591493686	0.616975942	0.592	0.559	0.003107863	7808.666667	23323.33333	0.003107863
ASM3713	3	6	7604	10627	0.484710279	0.012713219	NA	0.721	0.558	0.228	NA	NA	NA	NA	NA	0.841921806	0.835814002	0.712	0.764	0.094648502	788	622.3333333	0.094648502
ASM3714	2	4	6	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.666666667	0.333333333	NA
ASM3715	2	4	323	13	0.02046738	0.088131313	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555555556	0.643686869	NA	NA	0.793093526	2	37.66666667	0.793093526
ASM3716	2	5	442	24	0.435483308	0.354040404	NA	NA	NA	0.687	NA	NA	NA	NA	NA	0.888888889	0.534848485	NA	NA	0.072251494	2	37.66666667	0.072251494
ASM3717	4	7	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666667	0	NA
ASM3718	6	8	1781	220	NA	0.120547572	NA	NA	NA	0.112	NA	NA	NA	NA	NA	0.781144781	0.660597209	NA	NA	0.141591534	10.33333333	81.33333333	0.141591534
ASM3719	3	34	42492	15179	0.549642427	NA	0.128	0.907	0.0279	0.00307	NA	0.74575	0.706	0.74575	0.706	NA	NA	0.999	0.996	NA	4	10.66666667	NA
ASM3720	2	24	7201	7108	0.876531869	0.081549308	0.977	0.73	0.521	0.706	NA	0.8695	0.858666667	0.8695	0.858666667	0.661179975	0.579630667	0.987	0.997	0.046431335	96.33333333	119.6666667	0.046431335
ASM3721	2	3	1150	1610	0.313634845	0.015406685	NA	0.775	NA	0.00462	NA	NA	NA	NA	NA	0.97036164	0.954954955	0.936	0.986	0.326694013	202	148	0.326694013
ASM3722	3	4	4381	6059	0.13956201	0.006192327	1	0.61	NA	NA	NA	0.993	1	0.993	1	0.991555421	0.997747748	0.998	0.99	0.312108645	202	148	0.312108645
ASM3723	2	3	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3.333333333	NA
ASM3724	8	20	49530	41889	0.969634748	0.157567259	0.174	1	8.27E-06	9.44E-18	NA	0.768	0.7575	0.768	0.7575	0.280715669	0.427256068	1	1	4.17E-06	1813.333333	1883	4.17E-06
ASM3725	2	5	79873	65969	0.996903476	0.011449827	NA	0.794	NA	0.191	NA	NA	NA	NA	NA	0.876769135	0.888218962	0.867	0.855	0.315373537	195	268.3333333	0.315373537
ASM3726	5	15	3046	3242	NA	0.09307558	NA	0.668	NA	NA	NA	NA	NA	NA	NA	0.948766789	0.855691209	0.906	0.904	0.033917606	55	60	0.033917606
ASM3727	6	18	679	2764	0.480910271	0.011115093	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80649785	0.813492063	NA	NA	0.667999023	25.66666667	7	0.667999023
ASM3728	3	5	18419	11533	9.98E-01	0	NA	0.611	NA	NA	NA	NA	NA	NA	NA	1	1	0.997	0.995	NA	43.33333333	74.66666667	NA
ASM3729	3	4	2747	1281	0.128000225	0.024038242	NA	0.715	NA	NA	NA	NA	NA	NA	NA	0.639314195	0.65040515	0.767	0.88	0.274027187	20.33333333	46	0.274027187
ASM3730	2	27	45435	39981	0.233316367	0.00955828	NA	0.75	0.0782	0.104	NA	NA	NA	NA	NA	0.892745744	0.890464506	0.987	0.975	0.03893923	273.3333333	345	0.03893923
ASM3731	2	3	496	414	0.027442265	0.006011532	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875457875	0.869446343	NA	NA	0.857941551	13.33333333	14.66666667	0.857941551
ASM3732	2	3	3883	7615	0.073041841	0.072938655	0.00893	0.907	0.033	0.0683	SE	0.700333333	0.779	0.700333333	0.779	0.69618732	0.769125976	0.782	0.7	0.026722226	462	243	0.026722226
ASM3733	3	11	63904	100662	NA	0.020588923	1	0.613	0.00651	0.0602	NA	0.998	0.998	0.998	0.998	0.873930216	0.894519139	0.999	1	0.038996692	6361.666667	4390	0.038996692
ASM3734	4	23	22873	27386	0.000590141	0.100450318	2.47E-08	1	2.16E-05	5.50E-06	NA	0.962166667	0.905666667	0.962166667	0.905666667	0.857308068	0.763247095	0.978	0.979	0.001312065	259.3333333	230.6666667	0.001312065
ASM3735	5	8	18014	3871	0.010728046	NA	NA	0.72	NA	0.171	NA	NA	NA	NA	NA	NA	NA	0.794	0.83	NA	2	5	NA
ASM3736	4	24	15483	10044	0.000611742	0.11485377	0.00211	0.999	0.000823	3.69E-06	NA	0.896666667	0.846	0.896666667	0.846	0.736956055	0.622102286	0.999	0.999	0.006852595	188.3333333	318	0.006852595
ASM3737	2	3	20	24	0.83469091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA
ASM3738	2	3	9386	2169	0.000155568	0.345618281	0	1	1.79E-08	4.12E-16	SE	0.813333333	0.530333333	0.813333333	0.530333333	0.826206412	0.480588131	0.52	0.813	0.000200023	324	1461	0.000200023
ASM3739	2	14	30898	6794	0.097774178	0.017215538	0.000824	0.947	0.000884	0.00714	NA	0.950833333	0.886166667	0.950833333	0.886166667	0.89245209	0.885842032	0.999	0.997	0.603691984	72	325.6666667	0.603691984
ASM3740	6	8	76990	30240	0.004491229	0.018031697	NA	0.664	0.492	0.652	NA	NA	NA	NA	NA	0.932036379	0.950068076	0.929	0.949	0.423903841	257	696	0.423903841
ASM3741	3	20	3414	1174	1	NA	1	0.677	NA	NA	NA	0.952	0.955666667	0.952	0.955666667	NA	NA	0.996	0.991	NA	3.333333333	6.666666667	NA
ASM3742	3	18	2939	303	0.026196524	0.666666667	NA	NA	NA	0.243	NA	NA	NA	NA	NA	0.333333333	1	NA	NA	1	1.333333333	23	1
ASM3743	2	4	0	113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA
ASM3744	7	32	2760	1819	0.045897193	NA	0.0422	0.884	0.595	0.0189	NA	0.703933333	0.6562	0.703933333	0.6562	NA	NA	0.996	0.993	NA	0.333333333	1	NA
ASM3745	3	22	14762	20932	0.571477842	0.026967824	0.196	0.708	0.471	0.131	NA	0.9675	0.984333333	0.9675	0.984333333	0.658576587	0.638553075	0.998	0.999	0.127711805	250	192.6666667	0.127711805
ASM3746	3	6	320	296	0.157537314	0.078703704	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.921296296	0.976190476	NA	NA	0.184912387	8.666666667	11.66666667	0.184912387
ASM3747	7	12	1559	778	0.08837971	0.094070276	0.0426	0.742	0.393	0.0483	NA	0.728	0.600666667	0.728	0.600666667	0.547231802	0.453161526	0.995	0.968	0.057702152	95.66666667	196.3333333	0.057702152
ASM3748	2	3	5716	5750	0.092795125	0.005296198	1	0.61	NA	NA	NA	0.994	1	0.994	1	0.993566146	0.998862344	0.999	0.999	0.060389648	514.3333333	560	0.060389648
ASM3749	6	32	11709	17942	0.300638606	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	103.6666667	75	1
ASM3750	2	3	0	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.666666667	0	NA
ASM3751	3	5	2441	2507	0.241586995	0.095942769	NA	0.82	0.192	0.264	NA	NA	NA	NA	NA	0.729676787	0.649109687	0.571	0.7	0.024950513	85	92.33333333	0.024950513
ASM3752	2	30	62864	65007	0.724326027	0.001224063	1	0.61	NA	NA	NA	0.996833333	0.9945	0.996833333	0.9945	0.993929316	0.994941502	0.999	0.999	0.630315943	322.3333333	334.6666667	0.630315943
ASM3753	2	5	29	74	0.804968319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	2.666666667	NA
ASM3754	6	9	2963	4447	0.123027581	0.006013718	0.435	0.764	0.398	0.439	NA	0.870666667	0.844333333	0.870666667	0.844333333	0.632780314	0.62724602	0.911	0.93	0.800796091	179.6666667	116.6666667	0.800796091
ASM3755	4	21	40414	42165	0.564555003	NA	0.103	0.79	0.256	0.184	NA	0.835444444	0.844	0.835444444	0.844	NA	NA	1	0.999	NA	2.333333333	2.333333333	NA
ASM3756	4	13	7615	6511	0.907354464	0.00592698	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.99407302	NA	NA	0.183575987	84.33333333	113.3333333	0.183575987
ASM3757	3	7	10092	7548	0.500752097	0.032943957	0.0405	0.638	0.0388	0.0712	NA	0.936333333	0.899	0.936333333	0.899	0.937751569	0.904807612	0.999	0.999	0.173502934	362	514.6666667	0.173502934
ASM3758	4	16	17024	3887	0.057581157	0.074275362	0.00172	0.977	0.0185	0.083	NA	0.864083333	0.872833333	0.864083333	0.872833333	0.722222222	0.64794686	0.945	0.995	0.663943554	4.333333333	38	0.663943554
ASM3759	2	3	1776	705	0.168217686	0.183492433	0.72	NA	NA	0.86	SE	0.679333333	0.712666667	0.679333333	0.712666667	0.869023569	0.685531136	NA	NA	0.005793263	10	24.66666667	0.005793263
ASM3760	3	6	3051	2358	0.039485726	0.048006601	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.820883496	0.867407407	NA	NA	0.143230651	107.6666667	128	0.143230651
ASM3761	4	13	9157	15272	0.518427651	0.005810321	NA	0.668	NA	0.296	NA	NA	NA	NA	NA	0.92770828	0.921897958	0.946	0.951	0.777468603	827	542	0.777468603
ASM3762	2	3	217	0	NA	0.633333333	NA	NA	NA	0.733	SE	NA	NA	NA	NA	0	0.633333333	NA	NA	1	0	26	1
ASM3763	2	4	302	0	NA	0.65	NA	NA	NA	NA	ASS	NA	NA	NA	NA	0	0.65	NA	NA	1	0	26	1
ASM3764	2	3	233	0	NA	0.975	NA	NA	NA	NA	SE	NA	NA	NA	NA	0	0.975	NA	NA	1	0	26	1
ASM3765	3	5	551	0	NA	0.727777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.727777778	NA	NA	1	0	26	1
ASM3766	3	5	2683	2340	0.70972709	0.02180642	0.526	0.656	0.249	0.349	NA	0.883333333	0.900666667	0.883333333	0.900666667	0.822690293	0.836603818	0.821	0.805	0.010174903	301	363	0.010174903
ASM3767	3	4	3337	3157	0.320344054	0.020192147	NA	0.965	0.09	0.0257	NA	NA	NA	NA	NA	0.836739884	0.856727501	0.9	0.813	0.009790487	325.6666667	392.6666667	0.009790487
ASM3768	6	24	12118	18335	0.042791627	NA	0.0473	0.898	0.036	0.00789	NA	0.714555556	0.744333333	0.714555556	0.744333333	NA	NA	0.791	0.789	NA	6	0	NA
ASM3769	4	10	7335	5077	0.32484252	0.047619048	1	0.965	0.00245	0.0156	NA	0.995833333	1	0.995833333	1	0.952380952	1	0.999	0.999	0.422649731	34.33333333	57	0.422649731
ASM3770	4	45	7361	17800	1	NA	0.425	0.739	0.243	0.0914	NA	0.8682	0.858	0.8682	0.858	NA	NA	0.997	0.999	NA	0	0	NA
ASM3771	8	10	3634	3509	0.038290199	0.048332009	5.30E-06	0.982	0.00121	0.000335	NA	0.723333333	0.640333333	0.723333333	0.640333333	0.600911504	0.565850514	0.741	0.896	0.022612977	136	160.6666667	0.022612977
ASM3772	2	4	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333	0	NA
ASM3773	3	6	4788	938	0.858177059	0.010715653	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.974358974	0.985074627	NA	NA	0.740404988	11	55	0.740404988
ASM3774	3	4	117685	45951	0.000190751	0.085849131	NA	1	4.97E-08	1.50E-07	NA	NA	NA	NA	NA	0.445896026	0.509675472	0.519	0.44	0.000604775	3928.333333	10306.66667	0.000604775
ASM3775	2	3	145	77	0.678618735	0.181903744	0.0631	NA	NA	NA	SE	0.902	0.733333333	0.902	0.733333333	0.952380952	0.770477208	NA	NA	0.051498117	7.333333333	15.66666667	0.051498117
ASM3776	3	25	174395	359963	1	0.001636264	1	0.611	0.00904	0.0381	NA	0.995	0.993777778	0.995	0.993777778	0.996301494	0.99466523	1	1	0.120613935	8972	4596.333333	0.120613935
ASM3777	5	24	18058	12609	0.952103736	0.023165813	0.104	0.848	0.614	0.181	NA	0.787363636	0.793121212	0.787363636	0.793121212	0.525939153	0.508511168	0.999	0.999	0.190034067	224.3333333	345.6666667	0.190034067
ASM3778	2	3	17352	7920	0.463845404	0.006400755	NA	0.624	NA	NA	NA	NA	NA	NA	NA	0.99122807	0.984827315	0.963	0.993	0.559174844	37.33333333	89	0.559174844
ASM3779	2	12	2628	1290	0.195140313	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	37.33333333	89	NA
ASM3780	2	25	70781	76940	0.838503555	0.00431389	1	0.61	NA	9.98E-06	NA	0.997666667	1	0.997666667	1	0.973100738	0.972378342	1	1	0.12931852	916.6666667	895	0.12931852
ASM3781	9	9	6449	7794	0.965726157	0.026228124	NA	0.767	0.0213	0.076	NA	NA	NA	NA	NA	0.486761257	0.460533133	0.662	0.695	0.191777799	739.3333333	657.3333333	0.191777799
ASM3782	5	5	29650	21885	0.80704558	0.021198544	0.682	0.77	0.684	0.374	NA	0.6865	0.697333333	0.6865	0.697333333	0.586139796	0.602469889	0.813	0.808	0.014365017	1164.333333	1702.333333	0.014365017
ASM3783	2	5	1418	273	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	3.666666667	20.33333333	1
ASM3784	6	9	1572	2184	0.713529263	0.018126216	0.24	0.955	NA	0.477	NA	0.949666667	0.918333333	0.949666667	0.918333333	0.94238124	0.924255024	0.996	0.997	0.369728207	92.66666667	69.66666667	0.369728207
ASM3785	8	8	523	4480	0.280594616	0.038339629	NA	0.612	NA	0.243	NA	NA	NA	NA	NA	0.504699284	0.543038913	0.997	0.991	0.028864926	514	70	0.028864926
ASM3786	2	8	11091	10930	0.276200094	0.017418225	0.027	0.839	0.091	0.0256	NA	0.926333333	0.899333333	0.926333333	0.899333333	0.788739483	0.781072273	0.999	0.999	0.021743164	544.6666667	591	0.021743164
ASM3787	5	16	8383	3842	0.00500084	0.148098276	0.000334	0.997	0.00735	0.0232	NA	0.707416667	0.58675	0.707416667	0.58675	0.350165756	0.288500825	0.999	0.997	0.00156413	119	287.6666667	0.00156413
ASM3788	2	4	414	4	0.061421085	0.285350529	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666667	0.952017196	NA	NA	0.029166	0.666666667	34.33333333	0.029166
ASM3789	6	10	652	8	4.66E-07	0.277777778	NA	NA	NA	1	NA	NA	NA	NA	NA	0.666666667	0.503052503	NA	NA	0.015158436	0.666666667	41	0.015158436
ASM3790	2	3	301	147	0.948721816	0.08356676	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.841269841	0.924836601	NA	NA	0.226777872	6.333333333	16.66666667	0.226777872
ASM3791	5	27	7822	7762	0.935343861	0.039529146	0.408	0.698	0.275	0.507	NA	0.878	0.879222222	0.878	0.879222222	0.952843463	0.913314317	0.982	0.997	0.197045899	85	91.33333333	0.197045899
ASM3792	3	13	5124	6995	0.999138333	0.160107376	0.917	0.671	0.594	NA	NA	0.895	0.873	0.895	0.873	0.984126984	0.824019608	0.999	1	0.255069467	36	33.66666667	0.255069467
ASM3793	4	17	19094	14847	0.658923914	0.038407017	0.0786	0.814	0.268	0.000153	NA	0.713933333	0.700533333	0.713933333	0.700533333	0.373660567	0.336450767	0.999	0.999	0.066953841	428	608	0.066953841
ASM3794	5	7	10725	344	1	0.039049236	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.960950764	NA	NA	0.028939239	1	33.33333333	0.028939239
ASM3795	2	3	12601	12017	0.538893696	0.001821528	1	0.61	NA	NA	NA	0.998666667	0.995	0.998666667	0.995	0.999254086	0.997432558	0.994	1	0.02159732	892.3333333	1038.333333	0.02159732
ASM3796	3	22	6322	4984	0.120552633	0.126724775	0.232	0.806	0.0559	7.56E-05	NA	0.722666667	0.775888889	0.722666667	0.775888889	0.497509659	0.370784884	0.998	0.998	0.017563575	28.33333333	38.33333333	0.017563575
ASM3797	3	4	3648	3757	NA	0.072163049	4.83E-11	0.999	0.00979	3.11E-05	NA	0.884333333	0.980666667	0.884333333	0.980666667	0.852556328	0.911711382	0.999	0.999	0.051745	277	299.3333333	0.051745
ASM3798	5	13	2010	1573	0.28850186	0	0.046	0.817	0.0919	0.00796	NA	0.767666667	0.867	0.767666667	0.867	1	1	0.998	0.997	NA	18.33333333	25.33333333	NA
ASM3799	2	3	344	364	0.214679957	0.013539732	0.0217	0.898	NA	0.0371	NA	0.85	0.916666667	0.85	0.916666667	0.90486763	0.918407363	0.941	0.867	0.212711274	80.66666667	107.3333333	0.212711274
ASM3800	2	39	38937	38562	0.87702315	0	1	0.866	0.0467	0.0677	NA	1	0.992	1	0.992	1	1	0.998	0.998	NA	85.66666667	88	NA
ASM3801	4	16	5999	4436	0.700706428	NA	1	0.61	NA	0.072	NA	1	0.987666667	1	0.987666667	NA	NA	0.999	0.999	NA	8.666666667	8	NA
ASM3802	5	14	49887	54987	0.759085495	0.011179827	0.216	0.701	0.0255	0.146	NA	0.836666667	0.853166667	0.836666667	0.853166667	0.48987938	0.500370299	1	1	0.714379633	1117.333333	963	0.714379633
ASM3803	3	12	33815	31101	1	0.021429076	1	0.735	0.26	0.0893	NA	0.833333333	0.838333333	0.833333333	0.838333333	0.723067725	0.73603665	1	1	0.160007953	1198.666667	1361.333333	0.160007953
ASM3804	3	27	3510	3064	0.338319484	0.090938788	0.23	0.789	0.422	0.439	NA	0.785	0.823833333	0.785	0.823833333	0.519911489	0.475685532	0.998	0.997	0.050280153	66.66666667	85.33333333	0.050280153
ASM3805	5	21	3452	5056	0.000987256	0.082085357	0.00101	0.999	NA	0.0157	NA	0.625	0.815666667	0.625	0.815666667	0.49226107	0.410175712	0.924	0.956	0.032973161	146.6666667	92	0.032973161
ASM3806	5	28	17827	20120	0.451394281	0.10650148	0.853	0.953	0.00692	0.674	NA	0.8915	0.893833333	0.8915	0.893833333	0.702984163	0.787021277	0.996	0.999	0.108897482	109.6666667	91.33333333	0.108897482
ASM3807	7	9	176	112	0.039626908	0.062773338	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56547619	0.532634033	NA	NA	0.475392367	9	11.33333333	0.475392367
ASM3808	4	5	1894	2199	0.010674968	0.075110915	0.00459	0.995	0.0782	0.0175	NA	0.821333333	0.622666667	0.821333333	0.622666667	0.473323973	0.519860727	0.61	0.847	0.068257592	79.66666667	70.66666667	0.068257592
ASM3809	7	28	71173	32748	2.58E-06	0.239704055	0	1	1.52E-07	2.17E-10	NA	0.825666667	0.765	0.825666667	0.765	0.86816384	0.628459784	1	1	0.001344117	219.6666667	644.6666667	0.001344117
ASM3810	5	35	5438	3910	0.681260054	0.073463937	0.000754	0.977	0.032	0.0144	NA	0.799060606	0.745878788	0.799060606	0.745878788	0.475474485	0.54473138	0.995	0.992	0.131889909	35	53.66666667	0.131889909
ASM3811	3	9	932	618	0.927396776	0.04413879	NA	0.807	NA	0.00401	NA	NA	NA	NA	NA	0.679580509	0.718233021	0.979	0.979	0.100255347	36.33333333	66	0.100255347
ASM3812	9	8	21719	23654	0.886419586	0.0553757	1	0.777	0.112	0.0653	NA	0.997	0.999333333	0.997	0.999333333	0.796278681	0.790093319	0.999	0.997	0.112414088	1359.666667	1360.333333	0.112414088
ASM3813	2	4	18852	33964	1	0.002660715	NA	0.631	NA	0.024	NA	NA	NA	NA	NA	0.867612579	0.864951864	0.873	0.868	0.707710729	1755	1022.666667	0.707710729
ASM3814	10	27	3972	1242	0.001389084	0.287497905	0.000295	0.716	NA	0.0194	NA	0.84147619	0.797952381	0.84147619	0.797952381	0.62037037	0.413323278	0.981	0.991	0.007991681	6.333333333	30	0.007991681
ASM3815	2	3	1164	474	2.70E-01	0.02818265	0.0117	0.662	NA	0.72	SE	0.989	0.954333333	0.989	0.954333333	0.977887427	0.949704777	0.951	0.996	0.115637885	59.66666667	139	0.115637885
ASM3816	2	4	1211	543	0.712680165	0.028215851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961723634	0.933507783	NA	NA	0.270061932	59.66666667	139	0.270061932
ASM3817	4	11	757	442	4.66E-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.666666667	10	NA
ASM3818	2	4	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.666666667	NA
ASM3819	3	36	8909	5761	0.984010522	NA	0.0598	0.974	0.354	0.0522	NA	0.939666667	0.935733333	0.939666667	0.935733333	NA	NA	0.998	0.998	NA	1.333333333	5.333333333	NA
ASM3820	2	3	8	4	0.601081368	NA	NA	NA	NA	NA	SE	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5	NA
ASM3821	3	7	4360	3455	0.155764269	0.029180609	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.64031746	0.669498069	0.997	0.996	0.474452726	81	106	0.474452726
ASM3822	4	44	35795	21131	1	0	0.046	0.88	0.0199	0.00511	NA	0.860208333	0.836416667	0.860208333	0.836416667	1	1	1	1	NA	16.66666667	41	NA
ASM3823	2	5	1828	877	0.037575666	NA	NA	NA	NA	0.0557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.666666667	NA
ASM3824	2	3	5108	3910	0.762041016	0.001019368	1	0.61	NA	NA	SE	1	0.997	1	0.997	1	0.998980632	0.996	0.999	0.422649731	235.6666667	325	0.422649731
ASM3825	6	18	9473	5285	0.188610606	0.018775484	0.0193	0.919	0.00268	0.0623	NA	0.670333333	0.569	0.670333333	0.569	0.969418061	0.950642577	0.985	0.998	0.132781427	64.33333333	121.6666667	0.132781427
ASM3826	5	25	12613	11408	0.746619663	0.071073436	0.0948	0.901	0.0576	1.48E-07	NA	0.770083333	0.813666667	0.770083333	0.813666667	0.351704015	0.325382628	0.996	0.998	0.018593469	169.6666667	204.6666667	0.018593469
ASM3827	2	26	6634	531	0.749348642	0.028903654	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.971096346	NA	NA	0.102997444	4.666666667	80.66666667	0.102997444
ASM3828	4	20	17681	14284	0.842919195	0.073413001	0.568	0.746	0.642	0.307	NA	0.875916667	0.884083333	0.875916667	0.884083333	0.868615984	0.942028986	0.997	0.997	0.253015392	20.33333333	23	0.253015392
ASM3829	4	21	5011	4070	0.065934941	0.073250361	NA	0.969	0.171	0.00485	NA	NA	NA	NA	NA	0.533470118	0.492451074	0.966	0.974	0.068314966	182.6666667	237.6666667	0.068314966
ASM3830	4	8	1704	1760	0.178429425	0.040277778	0.0468	0.833	0.956	0.168	NA	0.789111111	0.804222222	0.789111111	0.804222222	0.76984127	0.747619048	0.94	0.972	0.707420904	12.33333333	16.66666667	0.707420904
ASM3831	2	4	266	82	0.087540856	0.133797429	NA	NA	NA	0.995	NA	NA	NA	NA	NA	0.515692641	0.64949007	NA	NA	0.364696901	8.666666667	25.66666667	0.364696901
ASM3832	4	7	1511	894	0.039157422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.333333333	NA
ASM3833	5	33	158645	250666	1	0	0.114	0.825	0.0104	0.000184	NA	0.907288889	0.907466667	0.907288889	0.907466667	1	1	1	1	NA	34.33333333	30.33333333	NA
ASM3834	5	7	842	437	0.942193997	0.007774941	NA	0.864	NA	0.378	NA	NA	NA	NA	NA	0.737118437	0.744893378	0.822	0.947	0.810251377	14	26.33333333	0.810251377
ASM3835	4	5	3291	1451	0.476567602	0.049664465	NA	0.698	NA	0.605	NA	NA	NA	NA	NA	0.601709402	0.557026556	0.855	0.882	0.169370308	24	67.66666667	0.169370308
ASM3836	4	7	1517	908	0.749451663	0.033944733	NA	0.618	NA	NA	NA	NA	NA	NA	NA	0.95140678	0.917462047	0.987	0.992	0.101322589	40.33333333	76.66666667	0.101322589
ASM3837	2	6	211	143	3.64E-01	0.02008547	NA	0.741	NA	NA	NA	NA	NA	NA	NA	0.560683761	0.540598291	0.743	0.64	0.832599988	17	30	0.832599988
ASM3838	6	14	2519	1129	0.020085618	0	0.472	0.699	0.826	0.00543	NA	0.876833333	0.8645	0.876833333	0.8645	1	1	0.999	0.997	NA	19.66666667	22.66666667	NA
